MAX,MIN,RMS,KURTOSIS,SKEWNESS,Status
11811.0,-11806.0,4245.356915084491,-0.21225631894460717,0.3672582847412445,Zdrowy
24392.0,-10814.0,6003.033126247547,0.9103390893415582,0.9258941406763613,Zdrowy
17424.0,-10412.0,4620.807111510526,-0.20769738309238228,0.8426328190568643,Zdrowy
13120.0,-12168.0,5679.548568737824,-0.9991806392759002,0.3315638318852613,Zdrowy
23441.0,-27861.0,6563.3291724200335,0.18417233659512755,0.7348943489615981,Zdrowy
12509.0,-12865.0,3736.3365386118403,-0.08435119001011593,0.5163859624559831,Zdrowy
14743.0,-15501.0,7038.739557111789,-1.0093913921223194,-0.07667309257459938,Zdrowy
16997.0,-18260.0,5035.377224616547,1.1129457774275746,0.4576370157715236,Zdrowy
15282.0,-17632.0,5338.885560558689,-0.6794705023263696,0.1201073600298493,Zdrowy
4862.0,-5303.0,2126.6393813359664,-0.7218229667763576,0.1604034713658376,Zdrowy
19080.0,-14231.0,5032.967121135953,0.47529892816036856,0.7151154878898931,Zdrowy
23679.0,-27295.0,10278.615532071477,-0.008198941755559908,0.17926109841273544,Zdrowy
15066.0,-12037.0,5059.875583133083,0.01876434005286942,0.8330566951505531,Zdrowy
15086.0,-13550.0,5643.6747210871235,-0.3356447815148704,0.4179615845610227,Zdrowy
16646.0,-16855.0,5110.345071758736,-0.03937152903324259,0.3030934758899419,Zdrowy
14661.0,-16633.0,6825.897437529063,-1.0380128013309606,-0.2216792289595098,Zdrowy
17144.0,-21292.0,4958.864541879945,1.1443072094827986,-0.2668774196541874,Zdrowy
18489.0,-17923.0,6421.751888213832,0.06353172681019092,0.4569936120091664,Zdrowy
18836.0,-12526.0,4749.996176819547,0.8406838756029393,0.9913252279016703,Zdrowy
14003.0,-9108.0,4112.682523780778,-0.6055613391504173,0.5941953480678946,Zdrowy
15468.0,-17457.0,5287.56292482603,0.4925331262746284,0.011728802313087832,Zdrowy
23875.0,-28795.0,7835.8153259052,0.1833500196527056,-0.0210101079523474,Zdrowy
18542.0,-17070.0,6053.170862960646,-0.2619260489258797,0.09113711796114489,Zdrowy
17852.0,-16838.0,4638.196986731518,0.22015341498560348,0.6799653402313841,Zdrowy
22989.0,-21323.0,6837.599927402181,0.9239126885247733,0.5628471555445791,Zdrowy
23427.0,-26092.0,9745.83496062642,-0.18280777088678635,-0.3810845675939441,Zdrowy
28587.0,-24929.0,7240.653867399335,0.4335588712158698,0.893310519228909,Zdrowy
18640.0,-14531.0,5139.142095035319,0.8561077957280387,1.0127529510386708,Zdrowy
25864.0,-31122.0,8285.010946464978,0.6331900210551713,-0.06547527826477395,Zdrowy
12051.0,-14125.0,4781.068721796166,0.0874270071517711,-0.005092406403062783,Zdrowy
21051.0,-23530.0,8856.94559071123,-0.2588145032829958,-0.026292743945802884,Zdrowy
10391.0,-9984.0,4454.730245967022,-1.0153260829257307,0.10498676569464503,Zdrowy
16473.0,-16518.0,5003.035881421465,-0.4666758052125952,0.1836382321463532,Zdrowy
9401.0,-17987.0,4336.948218776752,0.4582024903390143,0.4907077472782142,Zdrowy
25409.0,-26630.0,6477.40432887166,0.4655373824303717,0.2774244918202894,Zdrowy
13058.0,-16148.0,7129.865456433415,-0.8809347507409648,-0.19044758656236577,Zdrowy
20013.0,-24407.0,7891.244020435762,-0.33668756290438884,-0.1858524313358109,Zdrowy
14432.0,-14809.0,4855.437400692113,-0.3087012586902964,0.24224295857901937,Zdrowy
15240.0,-10317.0,5402.995866242924,-0.7067457846166656,0.40077862255192376,Zdrowy
11870.0,-17614.0,6024.190138347137,-0.47614452013987174,0.5262385327273834,Zdrowy
19694.0,-13426.0,5286.1291044033405,0.8628702260769656,1.2480730846030823,Zdrowy
16634.0,-18613.0,7416.504246772304,-0.7876912433446779,-0.14860820199879965,Zdrowy
13866.0,-11251.0,5927.370275433018,-0.6399303001613799,0.5271498995630646,Zdrowy
18632.0,-21907.0,5976.542298695837,0.5017019534807634,0.1042803737062869,Zdrowy
7788.0,-9264.0,3667.4953378275886,-0.6911475177266464,-0.2984207975888303,Zdrowy
13380.0,-18911.0,5216.917573481745,0.7326026452770993,-0.3558626336279472,Zdrowy
13447.0,-13662.0,4289.304770702198,0.03475048385385415,0.32494995806337845,Zdrowy
26926.0,-30995.0,10236.745456025888,-0.11120907766110921,0.055362994371658404,Zdrowy
16596.0,-19602.0,6424.390332651831,0.26050648744289306,0.03683845732595582,Zdrowy
19389.0,-14444.0,6383.960176653938,0.05265747681483601,1.0196262702342798,Zdrowy
17584.0,-10550.0,5922.532659655426,-0.549909329527138,0.6759363808077652,Zdrowy
17506.0,-16904.0,6517.371671329331,-0.7802620736632218,0.1483361797057743,Zdrowy
23186.0,-19930.0,5828.219463827682,0.40334196184991544,0.8874422518150875,Zdrowy
20612.0,-21588.0,6958.7504168886735,-0.3475008621719011,0.6281409453235045,Zdrowy
10169.0,-6179.0,3121.259025888592,0.18834841509063116,0.7255137065993313,Zdrowy
23157.0,-23070.0,9634.682891387343,-0.8550196444922982,-0.09489733436576887,Zdrowy
21277.0,-19347.0,8910.91852583775,-0.46455819858219716,0.38837070295367915,Zdrowy
10633.0,-12066.0,2702.9084506580307,0.2734148200814648,0.1611669271288596,Zdrowy
19619.0,-25941.0,8493.87957311193,-0.10486974905811364,-0.1629037868371141,Zdrowy
17801.0,-14466.0,6822.9458328279325,-0.7187666015424576,0.04014112873614203,Zdrowy
20509.0,-15369.0,8014.705803724394,-0.22523578230636288,0.6554982307608045,Zdrowy
2504.0,-13601.0,5680.530447058706,0.2070107710994149,0.07266072501046138,Zdrowy
13267.0,-13498.0,4879.33636623598,-0.7645372892299203,-0.17158528815410487,Zdrowy
13164.0,-8934.0,4299.844041705655,0.4090801698316531,0.6144621716423817,Zdrowy
14378.0,-6282.0,4038.9161180901565,0.6376745327248381,1.300071064183221,Zdrowy
15965.0,-22324.0,4514.207727949405,0.5623379152263586,-0.3825886883831252,Zdrowy
18825.0,-16785.0,6013.650953386553,0.018981359705545042,0.186992779174196,Zdrowy
15110.0,-17263.0,5547.239871036875,-0.6323406827959555,-0.1922448227782466,Zdrowy
13035.0,-14292.0,5274.3820534556835,-0.4569805273702321,0.01646400476519551,Zdrowy
20464.0,-15822.0,6283.363018465368,-0.46771393496702673,0.5520503777881757,Zdrowy
19548.0,-19426.0,4050.9418539985904,3.389058917132707,0.49314543151650186,Zdrowy
21267.0,-23260.0,8098.202046337906,-0.22682624529899753,-0.12062074348713278,Zdrowy
9901.0,-6571.0,3476.353203182313,-0.6882520743210119,0.694698170084796,Zdrowy
21908.0,-13285.0,3716.715488769397,5.08766950232096,1.5448460009029412,Zdrowy
10833.0,-10874.0,3835.623337685286,-0.3482909373273362,0.40880861854071326,Zdrowy
15276.0,-16352.0,5172.84191741927,0.0550188915169918,0.14366596847037777,Zdrowy
14901.0,-11559.0,4869.722071016166,-0.04797901511380287,0.6169767862548786,Zdrowy
14470.0,-12743.0,5488.832304666681,-0.09350842315428398,0.6585434001513085,Zdrowy
10279.0,-16309.0,6083.564508704814,-0.7075336016104283,0.2309771576353648,Zdrowy
15046.0,-14902.0,6166.6203522779815,-0.15958729266988847,0.13780454326445604,Zdrowy
12493.0,-13050.0,4256.703545595008,-0.3985245461155613,0.19988518986905626,Zdrowy
21613.0,-22761.0,7518.22201567021,-0.43013479646817254,-0.1499650765326458,Zdrowy
10234.0,-18113.0,6232.2182467173625,-0.6456577945084505,-0.264724578620493,Zdrowy
18186.0,-10737.0,5218.172235128544,-0.4340810730380449,0.5436427556471041,Zdrowy
18808.0,-15280.0,6266.025586320972,0.3936425569756441,0.8654955664431638,Zdrowy
13493.0,-12855.0,5082.196764449128,-0.47251655776187107,0.4979685902432881,Zdrowy
11959.0,-10484.0,4115.383125571911,-0.25352625664597905,0.51050569431301,Zdrowy
17792.0,-11804.0,5748.16413959963,-0.5898209674739299,0.6273491062109983,Zdrowy
17372.0,-19468.0,7617.936374554385,-0.843896044255493,0.12784667256590818,Zdrowy
29960.0,-32210.0,5851.040738585212,2.3216983254505656,0.39695335615296534,Zdrowy
14806.0,-14592.0,5918.246857652937,-0.34319547871937983,0.4476557887641192,Zdrowy
7311.0,-7716.0,2914.3020357233563,-0.5795410280775029,0.31345171741111216,Zdrowy
21033.0,-20399.0,5028.859080646839,1.119368079781271,-0.16593362628068178,Zdrowy
17463.0,-13036.0,5316.525407350386,-0.2600388919995451,0.47465207831371264,Zdrowy
27219.0,-32117.0,9965.81348820482,0.32896407180894016,-0.3683010596933568,Zdrowy
15423.0,-22144.0,6682.1579013053915,-0.15731211076242557,0.8056522733375391,Zdrowy
12808.0,-10515.0,4546.082594407139,-0.287780212189356,0.4815834882307786,Zdrowy
9009.0,-6875.0,2967.5467749276463,-0.2482807973980874,0.6558127692799522,Zdrowy
10893.0,-9510.0,3883.0833736182144,-0.13523661375579366,0.438812995660484,Zdrowy
23783.0,-15334.0,7959.062796472373,-0.3764368390739121,0.6834875756340161,Zdrowy
22358.0,-16106.0,6052.586386780957,0.30621711844467026,0.7424200563878486,Zdrowy
25173.0,-27084.0,6928.898698514641,0.5687147964322494,0.3783264582882003,Zdrowy
13840.0,-11692.0,3980.834993105792,0.24537452159466744,0.7212695579542092,Zdrowy
15665.0,-12121.0,6379.900426086973,-0.5296746449653229,0.656169913588933,Zdrowy
19298.0,-22491.0,6964.899025549917,-0.1292480465942134,0.08804363843811583,Zdrowy
23384.0,-30543.0,6600.014350175965,0.8709770775541283,-0.29618616341459286,Zdrowy
24768.0,-25091.0,9826.290336886515,-0.32145192748097173,0.4995810940877975,Zdrowy
18574.0,-12356.0,6235.31996163171,0.044209868469888836,0.7297190729786931,Zdrowy
28038.0,-29180.0,7191.0934529554825,2.228299386987186,-0.01590245206182866,Zdrowy
16762.0,-12134.0,5618.0016127215995,0.09997397701097066,0.6301715873137362,Zdrowy
22584.0,-29671.0,6348.533206686761,2.603058641156097,-1.016326377259652,Zdrowy
12074.0,-15065.0,5846.4111115112555,-0.6961843044838449,0.09971223037516756,Zdrowy
21272.0,-25635.0,9364.653918112235,-0.33689518820039144,-0.2694320826751436,Zdrowy
15923.0,-14026.0,3933.9488527528856,-0.15276226181137798,0.39859780885024954,Zdrowy
12420.0,-9928.0,4092.306203433239,-0.37364310290265257,0.43884681783360446,Zdrowy
22274.0,-15137.0,6323.784261070723,-0.7158602060085131,0.31579112382425706,Zdrowy
15671.0,-16862.0,6844.8055870056805,-0.7357457245133174,0.010619780941389441,Zdrowy
22157.0,-26816.0,7831.868625830204,-0.35284259435031995,-0.28301680235511695,Zdrowy
24618.0,-28492.0,9003.916056239057,0.26412121341972217,-0.16145878880971476,Zdrowy
12637.0,-10493.0,4494.394166247515,-0.24669108834901632,0.714801164238657,Zdrowy
28592.0,-31797.0,7476.480692938258,1.6473738434106409,0.20301067594303163,Zdrowy
19824.0,-25275.0,5973.2618420424815,1.1273916955458123,-0.9451252738272258,Zdrowy
11747.0,-16853.0,5611.2077442973805,-0.5594150129772903,-0.11588680826080765,Zdrowy
11638.0,-8103.0,3776.86307810529,0.209917930328535,0.7650793107907551,Zdrowy
16763.0,-14815.0,5167.751566814582,-0.7631967582719357,0.30995630578322864,Zdrowy
14859.0,-14839.0,4997.123021907488,-0.027683672840727258,0.17691185223283282,Zdrowy
12314.0,-9691.0,3961.329882966041,0.6527576211290191,1.0055665334726624,Zdrowy
11721.0,-10498.0,4224.218944845557,-0.2894212261811404,0.2598521666141702,Zdrowy
20218.0,-15240.0,6658.200025724763,-0.2863293051420044,0.4514921385757429,Zdrowy
12880.0,-8700.0,4186.834006825304,-0.12434919039095194,0.5703018518304671,Zdrowy
18056.0,-20370.0,6919.075223703815,-0.7958653363644794,0.12985188737674797,Zdrowy
15762.0,-11516.0,4230.064888473533,0.8448077987460367,0.9582193292328557,Zdrowy
21754.0,-16387.0,5076.662091119036,0.6533096597370154,0.6256353941822858,Zdrowy
14930.0,-18812.0,5964.349833879477,-0.3346315078705282,0.10494173912571447,Zdrowy
15378.0,-16320.0,4515.317275704035,0.5070593656548499,0.4870642865695316,Zdrowy
13476.0,-10416.0,4866.162687106181,0.07777809196133711,1.0104911851277032,Zdrowy
9997.0,-9470.0,3926.8355974998467,-0.7630874648326289,0.16443891098874064,Zdrowy
10373.0,-5986.0,3067.5692512703627,0.8576857529531896,1.2051089524951142,Zdrowy
10479.0,-9287.0,2969.0174979130697,1.1160239656813964,0.5673686917528172,Zdrowy
11637.0,-14419.0,4342.755421568265,-0.40444004936669264,0.06076162426341825,Zdrowy
20816.0,-22118.0,5316.392103635991,0.9695441465079138,0.0017375133405599912,Zdrowy
25844.0,-16509.0,6250.001762808902,0.691838586475273,1.3101096735827797,Zdrowy
19911.0,-10077.0,6025.564711870689,0.3277803667889554,0.9937915263346364,Zdrowy
15588.0,-13445.0,4911.61231975145,0.09654848067284671,0.5373304438040758,Zdrowy
16333.0,-17564.0,6106.142543892289,-0.2086221731336697,0.03516121641426923,Zdrowy
21024.0,-30713.0,8727.640219557286,-0.37246838111230085,-0.2790961117443726,Zdrowy
13099.0,-9364.0,3852.3944703336024,-0.22569467741600624,0.32167316227901055,Zdrowy
9688.0,-13401.0,3898.7232260140227,-0.6129658614149083,0.15942657769639407,Zdrowy
16789.0,-13105.0,7365.841333859004,-0.8021281201183701,0.4993781723810768,Zdrowy
9910.0,-8500.0,2927.4921329456893,-0.41550070780008985,0.446010765624433,Zdrowy
14276.0,-14522.0,4778.668424681136,-0.28662768575147846,0.06599667606336755,Zdrowy
25583.0,-23825.0,7245.811581778958,0.5239252951117832,0.2620480929672182,Zdrowy
22077.0,-20385.0,8399.08772934216,-0.369622166126665,0.13518672570801724,Zdrowy
9962.0,-6673.0,4074.990298211092,-0.9136018303527482,0.6815534533507602,Zdrowy
18064.0,-17298.0,7389.874484488025,-0.5910668949225077,0.20387111112272047,Zdrowy
16136.0,-13746.0,5897.9785037729,0.5745939959114543,1.0170571909460533,Zdrowy
28784.0,-32398.0,9443.652282583376,-0.12216849675724317,-0.2466693748421557,Zdrowy
11907.0,-24128.0,6279.593100432464,2.0216079861303777,-1.5014192933309138,Zdrowy
24880.0,-23288.0,5074.42403862491,1.141636180578157,0.8623920900076703,Zdrowy
25117.0,-26051.0,8800.906056083837,-0.05708298951188562,0.07156840726457926,Zdrowy
11485.0,-12456.0,4492.957686557435,-0.527099850274293,0.561495643435509,Zdrowy
15050.0,-10700.0,4477.556797832606,0.13817545112026908,0.6555880387633908,Zdrowy
25072.0,-30734.0,10032.709123883338,0.23441306256263994,-0.1249841797608016,Zdrowy
17437.0,-16689.0,6596.1910492366005,-0.49795108834335844,0.17988298830235433,Zdrowy
11793.0,-11614.0,4589.728265701239,-0.26654340169103596,0.5197931976609472,Zdrowy
13601.0,-16136.0,5852.429203530411,-0.025090753245372355,0.19418137621438505,Zdrowy
22969.0,-25156.0,7734.103305053408,0.012260869112079131,-0.16871430479307936,Zdrowy
15603.0,-16996.0,7232.100903629104,-0.8348564434220953,0.005226347426030967,Zdrowy
14840.0,-12956.0,4895.0970217759605,-0.7849988085939095,0.4524901205289266,Zdrowy
28734.0,-23433.0,6558.315524657567,1.2584934184661885,0.7131135923932834,Zdrowy
20644.0,-22414.0,3676.736561940272,4.2542710065485405,0.35857598275883407,Zdrowy
22331.0,-22677.0,5203.988888306723,1.6994254669236994,0.7989035467515038,Zdrowy
10848.0,-9022.0,4353.345500067654,-0.5369113811691433,0.35964152142429273,Zdrowy
11072.0,-11416.0,3892.8000271220462,-0.3406215223423268,0.08471252505789717,Zdrowy
20448.0,-19009.0,8581.978163533313,-0.8129007531693873,0.3428620798619285,Zdrowy
18343.0,-14492.0,7152.765269695217,-0.8810794741500492,0.4275992374892058,Zdrowy
18013.0,-17039.0,7071.379017892368,-1.1165110851784619,0.4184254933333634,Zdrowy
31017.0,-28248.0,10390.574355260302,0.6791172657919571,0.21539776516479894,Zdrowy
23739.0,-14344.0,7420.83212389881,-0.002217940436385124,0.8932393556612132,Zdrowy
25934.0,-24069.0,7937.684458360411,0.873833630980366,0.47202911419636634,Zdrowy
21124.0,-28095.0,7836.142923639343,0.9993434356551991,0.321883413476176,Zdrowy
17344.0,-16560.0,5485.402376553167,-0.45589852519321017,0.12775871235926092,Zdrowy
21013.0,-21663.0,8399.694580103403,-0.9844351580139241,0.22438481337325036,Zdrowy
13771.0,-11677.0,4959.560952233626,-0.08699112514911622,0.5164416671915676,Zdrowy
26173.0,-31288.0,10270.917271115863,-0.4539535456897603,-0.1971402838409236,Zdrowy
26374.0,-23542.0,8583.06793265229,-0.07415175760225834,0.4478796684284968,Zdrowy
10447.0,-7477.0,2859.4192595271293,-0.14749615250315706,0.5833082953121338,Zdrowy
16849.0,-11536.0,5327.697427155403,0.4108152120254629,0.6388223395052708,Zdrowy
19411.0,-24763.0,7540.752928102779,0.21741966901211907,-0.8178253091840858,Zdrowy
23842.0,-30662.0,7627.593359198624,1.5900259637552097,-0.051309095160242305,Zdrowy
8656.0,-7737.0,3677.780689880579,-0.9238142454947895,0.35910124121887327,Zdrowy
17361.0,-10404.0,5010.91289059105,0.20472532216440964,0.8142110933653952,Zdrowy
22722.0,-23515.0,8305.019505521113,-0.635770896437085,-0.09069930694924658,Zdrowy
22158.0,-21165.0,7665.866053164026,-0.012043226154374587,-0.11538172699224279,Zdrowy
16706.0,-13507.0,6837.539482914829,-0.4359177833031809,0.689546620425289,Zdrowy
20902.0,-19518.0,5544.873905247024,0.6109885612548616,0.6490834881149081,Zdrowy
20936.0,-20291.0,7680.707465174341,0.21795875705919787,0.33676346302592797,Zdrowy
25287.0,-19359.0,7296.734820012541,-0.20865317027291885,0.6545382713774756,Zdrowy
12383.0,-12288.0,4303.759124950448,-0.6990827795440251,0.42213023250312226,Zdrowy
15171.0,-18576.0,5072.93738965399,0.18877747627558472,0.21612272535976906,Zdrowy
15141.0,-11227.0,5004.909473359251,-0.027311057460920107,0.45999813632995645,Zdrowy
17702.0,-15227.0,6526.4501490378725,0.12100682534725227,0.7249231457669816,Zdrowy
15223.0,-15752.0,4822.628493594217,-0.1852407336368822,0.38106384668103566,Zdrowy
10997.0,-12032.0,4310.057678316678,-0.4658576224209279,-0.2810784122498568,Zdrowy
17579.0,-17890.0,6519.572762632162,-0.06740099577560521,0.07235517677340023,Zdrowy
17038.0,-18219.0,6887.0645744218755,-1.1140955956319751,0.17013864339042445,Zdrowy
11119.0,-28700.0,7532.384046274003,0.7454440124181989,-0.14905543945892105,Zdrowy
13293.0,-19806.0,5131.9335438325315,0.685159357453347,-0.9106298601779327,Zdrowy
14401.0,-15363.0,5974.438336703338,-0.7008326286008271,0.13646634619230477,Zdrowy
10546.0,-14843.0,3287.7714484804787,1.595757286755509,-0.23186522285924943,Zdrowy
17056.0,-13725.0,4531.699841403409,1.1778424502819362,0.895588336496562,Zdrowy
9831.0,-11607.0,4617.0812889268755,-1.012183522209316,-0.1291211201458921,Zdrowy
23772.0,-21182.0,8809.133469394756,-0.6095240438896483,0.34622447371983694,Zdrowy
14531.0,-11135.0,4106.812762053427,0.13852591609629172,0.37641828664621846,Zdrowy
22214.0,-22275.0,8968.503418501712,-0.7816479798436413,0.11237931252325407,Zdrowy
11696.0,-15286.0,4799.953678187183,-0.4313645801457189,-0.04097404349169309,Zdrowy
20351.0,-13032.0,7318.020741095523,-0.606779082303583,0.6777875511321456,Zdrowy
16525.0,-20245.0,5456.176487569931,0.516415087435929,-0.06468949706255528,Zdrowy
18785.0,-19684.0,6308.870140175214,-0.15395952621895814,-0.005524164637742508,Zdrowy
16420.0,-17738.0,6609.192968399143,-0.4961889950687155,-0.05280786372593507,Zdrowy
20360.0,-18538.0,7098.751330130302,0.004699830560604745,0.33858215629805133,Zdrowy
11499.0,-8962.0,3995.4611797889465,-0.5539116664539621,0.733106692800808,Zdrowy
19231.0,-14663.0,5856.923414196959,0.22146989828898134,0.7467103053339831,Zdrowy
25954.0,-26402.0,11515.617413665208,-1.0573961295943075,0.09529006918838588,Zdrowy
17100.0,-23347.0,5836.479120320606,0.03767722164701093,-0.17889235259818498,Zdrowy
13419.0,-12027.0,3683.04221017005,0.5715664634789603,0.21712538117843136,Zdrowy
13824.0,-19722.0,5289.958464804312,-0.32890466306697697,-0.09698782964859445,Zdrowy
25497.0,-31708.0,8283.759830838479,1.0298006731439404,-0.2329688649528407,Zdrowy
22895.0,-30761.0,5600.882669886031,1.5568019882297381,0.0791342051537286,Zdrowy
23788.0,-29660.0,7556.763815663126,0.11652664294599546,0.11240980544264406,Zdrowy
24711.0,-32299.0,11328.797076997836,-0.4978579259807927,-0.12286292645720016,Zdrowy
5276.0,-11064.0,4743.866311378878,-1.2993557702362142,0.07709848112086591,Zdrowy
15738.0,-12274.0,4338.462447163696,-0.3083457745300988,0.6477127204046549,Zdrowy
15825.0,-16094.0,4889.303714116528,-0.4020603378611365,0.39715595769131395,Zdrowy
12796.0,-10938.0,4280.211086110346,-0.7473413354487164,0.32559981218756134,Zdrowy
20021.0,-19361.0,7020.152934854893,-0.33825423140977406,0.759272925691858,Zdrowy
13495.0,-8521.0,4267.637924114809,0.8621999005139482,1.2637792930850373,Zdrowy
19242.0,-11091.0,7218.602809310576,-0.4488772164287589,0.866705590935289,Zdrowy
24380.0,-20562.0,6726.723079511538,0.8777529966804254,0.9550170652329241,Zdrowy
21965.0,-26068.0,10226.17264960799,-0.8693604257875904,0.13754224992142966,Zdrowy
15903.0,-17966.0,6059.498134632132,-0.3180739953749865,-0.15587149982649118,Zdrowy
22586.0,-17528.0,5813.166374067602,0.48054960575501804,0.6841696156190017,Zdrowy
21903.0,-15019.0,6609.532374697895,0.49148393837719784,0.9481704203389817,Zdrowy
23215.0,-19035.0,8712.17363212232,-0.1298731434605842,0.4732556833288393,Zdrowy
20209.0,-19753.0,7429.265188595497,-0.4726054281638965,0.11526566340123522,Zdrowy
9957.0,-10652.0,3125.913232772517,-0.20072182123497884,0.7505827604346963,Zdrowy
21830.0,-20989.0,7134.963842902567,0.8475592750569785,0.39422531649507686,Zdrowy
22935.0,-25105.0,7162.951279912603,-0.036123274656514326,-0.21762386796731403,Zdrowy
13630.0,-13783.0,5746.251381656023,-0.6137463580190796,0.15712546272495018,Zdrowy
11755.0,-12321.0,3681.352368890544,-0.13721774919214935,0.5338167891005737,Zdrowy
13673.0,-16421.0,5696.334142351515,-0.38953842791784865,0.17508844385866468,Zdrowy
12122.0,-9339.0,3628.0205908492335,0.05640060820814785,0.5349288271579803,Zdrowy
15598.0,-12350.0,4604.663770861309,0.17522914754161656,0.7650038202471036,Zdrowy
